id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance 
yyi2GpG_p7TX7XAq_eHSZA,boudin-bakery-and-cafe-san-francisco-7,Boudin Bakery & Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/rDVvWFk7tMGdphnF6tdHDw/o.jpg,False,https://www.yelp.com/biz/boudin-bakery-and-cafe-san-francisco-7?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,3612,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 37.8084100293993, 'longitude': -122.41507940311}","['delivery', 'pickup']",$$,"{'address1': '160 Jefferson St', 'address2': '', 'address3': 'Lower Level', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['160 Jefferson St', 'Lower Level', 'San Francisco, CA 94133']}",+14159281849,(415) 928-1849,5606.735827071786
QINiEjMRGA7pKfvhPQtfBg,isa-restaurant-san-francisco,Isa Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/fWR0Hlg7j0dr4EQrOmbK5g/o.jpg,False,https://www.yelp.com/biz/isa-restaurant-san-francisco?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,2017,"[{'alias': 'french', 'title': 'French'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,"{'latitude': 37.8001099, 'longitude': -122.43749}","['delivery', 'restaurant_reservation', 'pickup']",$$$,"{'address1': '3324 Steiner St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['3324 Steiner St', 'San Francisco, CA 94123']}",+14155679588,(415) 567-9588,4359.5109530721975
YqvoyaNvtoC8N5dA8pD2JA,delfina-san-francisco,Delfina,https://s3-media1.fl.yelpcdn.com/bphoto/c7JFNzc46w-Gf4CU-FZK8Q/o.jpg,False,https://www.yelp.com/biz/delfina-san-francisco?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,2042,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 37.76131, 'longitude': -122.42431}",[],$$$,"{'address1': '3621 18th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['3621 18th St', 'San Francisco, CA 94110']}",+14155524055,(415) 552-4055,1063.6801705341093
286uOfEOt2P2BpakntKhGQ,submarine-center-san-francisco,Submarine Center,https://s3-media2.fl.yelpcdn.com/bphoto/DmJsc5io0MlV1fHs73Fy4Q/o.jpg,False,https://www.yelp.com/biz/submarine-center-san-francisco?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,1167,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 37.7409, 'longitude': -122.46532}",['pickup'],$,"{'address1': '820 Ulloa St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94127', 'country': 'US', 'state': 'CA', 'display_address': ['820 Ulloa St', 'San Francisco, CA 94127']}",+14155641455,(415) 564-1455,3376.1418993369416
rwiL8C8989DlHMD88bxi3A,gracias-madre-san-francisco,Gracias Madre,https://s3-media1.fl.yelpcdn.com/bphoto/3jcSueo047Fwx7EySA964w/o.jpg,False,https://www.yelp.com/biz/gracias-madre-san-francisco?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,3149,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 37.761606, 'longitude': -122.419241}","['delivery', 'pickup']",$$,"{'address1': '2211 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2211 Mission St', 'San Francisco, CA 94110']}",+14156831346,(415) 683-1346,1514.5832835114525
HRiP-_TSWvJLy3_hXVRPtw,roxie-food-center-san-francisco,Roxie Food Center,https://s3-media1.fl.yelpcdn.com/bphoto/0kzXNtGmp734naVNw25jMA/o.jpg,False,https://www.yelp.com/biz/roxie-food-center-san-francisco?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,965,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 37.7267302, 'longitude': -122.4414182}","['delivery', 'pickup']",$$,"{'address1': '1901 San Jose Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94112', 'country': 'US', 'state': 'CA', 'display_address': ['1901 San Jose Ave', 'San Francisco, CA 94112']}",+14155872345,(415) 587-2345,3816.1835445974043
fK6ZCDLTFtPV9HT4oAo5-w,roli-roti-gourmet-rotisserie-san-francisco,Roli Roti Gourmet Rotisserie,https://s3-media3.fl.yelpcdn.com/bphoto/Bo-hvYMsAKRYxQg3BqTMjQ/o.jpg,False,https://www.yelp.com/biz/roli-roti-gourmet-rotisserie-san-francisco?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,1427,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'gourmet', 'title': 'Specialty Food'}]",4.5,"{'latitude': 37.795398235987, 'longitude': -122.392534017563}",[],$$,"{'address1': '1 Ferry Bldg', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94105', 'country': 'US', 'state': 'CA', 'display_address': ['1 Ferry Bldg', 'San Francisco, CA 94105']}",+15107800300,(510) 780-0300,5441.558282036725
VPXezwmTETrwitrzj9BZPA,dumpling-time-san-francisco,Dumpling Time,https://s3-media4.fl.yelpcdn.com/bphoto/Gs2DMOgxTWbCDq_ELSs2nA/o.jpg,False,https://www.yelp.com/biz/dumpling-time-san-francisco?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,1592,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 37.7697533, 'longitude': -122.4022546}","['delivery', 'pickup']",$$,"{'address1': '11 Division St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['11 Division St', 'San Francisco, CA 94103']}",+14155254797,(415) 525-4797,3151.2428912681967
sT8TRzofJym5w0khZkOJhw,the-chairman-truck-san-francisco,The Chairman Truck,https://s3-media1.fl.yelpcdn.com/bphoto/TrHj0TTw-MZotqdhlPkWJw/o.jpg,False,https://www.yelp.com/biz/the-chairman-truck-san-francisco?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,1423,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'taiwanese', 'title': 'Taiwanese'}]",4.0,"{'latitude': 37.78404, 'longitude': -122.4175}","['delivery', 'pickup']",$,"{'address1': '670 Larkin St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['670 Larkin St', 'San Francisco, CA 94102']}",+14159673686,(415) 967-3686,3063.214824599627
s-ihKanDRDHTD8U49HFA5Q,lovejoys-tea-room-san-francisco,Lovejoy's Tea Room,https://s3-media2.fl.yelpcdn.com/bphoto/DvnJbECj2I_VusX_DOlvKQ/o.jpg,False,https://www.yelp.com/biz/lovejoys-tea-room-san-francisco?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,1174,"[{'alias': 'british', 'title': 'British'}, {'alias': 'tea', 'title': 'Tea Rooms'}]",4.5,"{'latitude': 37.74919, 'longitude': -122.42689}",[],$$,"{'address1': '1351 Church St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['1351 Church St', 'San Francisco, CA 94114']}",+14156485895,(415) 648-5895,1541.3851370146403
VzlVF1yc_BboRwwqJcvkxg,mymy-san-francisco-3,Mymy,https://s3-media3.fl.yelpcdn.com/bphoto/yU_nI0inYflkj7RX2zd7WQ/o.jpg,False,https://www.yelp.com/biz/mymy-san-francisco-3?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,1669,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 37.7909400620458, 'longitude': -122.419269534168}",['delivery'],$$,"{'address1': '1500 California St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1500 California St', 'San Francisco, CA 94109']}",+14158007466,(415) 800-7466,3665.69941440124
0YPcBWiU-8t2kGe-DOhW5g,tommys-joynt-san-francisco,Tommy's Joynt,https://s3-media4.fl.yelpcdn.com/bphoto/RmfcnwXBfmIt3LiQnj1hhA/o.jpg,False,https://www.yelp.com/biz/tommys-joynt-san-francisco?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,2816,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,"{'latitude': 37.785547, 'longitude': -122.421814}","['delivery', 'pickup']",$$,"{'address1': '1101 Geary Blvd', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1101 Geary Blvd', 'San Francisco, CA 94109']}",+14157754216,(415) 775-4216,3027.4648918044554
NwqdohySKrDnK0RsAde9UA,hot-sauce-and-panko-san-francisco,Hot Sauce and Panko,https://s3-media3.fl.yelpcdn.com/bphoto/fBs8B6-y9OFSPtvMHoFrsw/o.jpg,False,https://www.yelp.com/biz/hot-sauce-and-panko-san-francisco?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,1081,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'gourmet', 'title': 'Specialty Food'}]",4.5,"{'latitude': 37.7945165216685, 'longitude': -122.417876198887}",[],$$,"{'address1': '1468 Hyde St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1468 Hyde St', 'San Francisco, CA 94109']}",+14153591908,(415) 359-1908,4078.842386458735
g0VCHer2uE5NLOEdblZuSw,taqueria-cancún-san-francisco-5,Taqueria Cancún,https://s3-media1.fl.yelpcdn.com/bphoto/Exo1agVhmloNeaAsx-352g/o.jpg,False,https://www.yelp.com/biz/taqueria-canc%C3%BAn-san-francisco-5?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,2005,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 37.76047, 'longitude': -122.41951}",[],$,"{'address1': '2288 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2288 Mission St', 'San Francisco, CA 94110']}",+14152529560,(415) 252-9560,1488.9883767988576
FqYg7BcsryLFiUTknxpQpw,harris-restaurant-san-francisco,Harris' Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/cqsaaeINjn4qgUPKI9vk7w/o.jpg,False,https://www.yelp.com/biz/harris-restaurant-san-francisco?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,1820,"[{'alias': 'steak', 'title': 'Steakhouses'}]",4.0,"{'latitude': 37.79508, 'longitude': -122.42287}",[],$$$$,"{'address1': '2100 Van Ness Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['2100 Van Ness Ave', 'San Francisco, CA 94109']}",+14156731888,(415) 673-1888,3980.808712722366
PLx_VnZyFmxTS1zNTaDJxA,alexanders-steakhouse-san-francisco-7,Alexander's Steakhouse,https://s3-media4.fl.yelpcdn.com/bphoto/bZwydjQu4jatNf-IMTXnRA/o.jpg,False,https://www.yelp.com/biz/alexanders-steakhouse-san-francisco-7?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,1674,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 37.7793, 'longitude': -122.39568}",[],$$$$,"{'address1': '448 Brannan St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94107', 'country': 'US', 'state': 'CA', 'display_address': ['448 Brannan St', 'San Francisco, CA 94107']}",+14154951111,(415) 495-1111,4125.751751185153
AfqpSxetSUMc63ZPCfbneg,craftsman-and-wolves-san-francisco,Craftsman and Wolves,https://s3-media2.fl.yelpcdn.com/bphoto/uXIQq9jt4QZzUvFtts9S-Q/o.jpg,False,https://www.yelp.com/biz/craftsman-and-wolves-san-francisco?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,1487,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",4.0,"{'latitude': 37.7609695, 'longitude': -122.4218206}",[],$$,"{'address1': '746 Valencia St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['746 Valencia St', 'San Francisco, CA 94110']}",+14159137713,(415) 913-7713,1285.8076564123196
ZfMLpV7p3EvRv3Idpx89sQ,spruce-san-francisco,Spruce,https://s3-media2.fl.yelpcdn.com/bphoto/MFuhwvIQVosP9fAyRvuiwA/o.jpg,False,https://www.yelp.com/biz/spruce-san-francisco?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,1868,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 37.787621, 'longitude': -122.452734}",[],$$$$,"{'address1': '3640 Sacramento St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94118', 'country': 'US', 'state': 'CA', 'display_address': ['3640 Sacramento St', 'San Francisco, CA 94118']}",+14159315100,(415) 931-5100,3298.1485562664857
wxzx3duu1c0CcomzEOvfOQ,the-front-porch-san-francisco,The Front Porch,https://s3-media1.fl.yelpcdn.com/bphoto/0fmMVyqSKOMIqtkQksUTUQ/o.jpg,False,https://www.yelp.com/biz/the-front-porch-san-francisco?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,2737,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 37.7438, 'longitude': -122.422035}","['restaurant_reservation', 'pickup']",$$,"{'address1': '65 29th St', 'address2': 'Ste A', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['65 29th St', 'Ste A', 'San Francisco, CA 94110']}",+14156957800,(415) 695-7800,2285.237602234066
mydKjdG8gJOcRQ9cZwkQpQ,ryokos-san-francisco,Ryoko's,https://s3-media2.fl.yelpcdn.com/bphoto/-wl9C9bi-LGTV6WiwROxng/o.jpg,False,https://www.yelp.com/biz/ryokos-san-francisco?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,2875,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 37.7881987776243, 'longitude': -122.412059158087}",[],$$,"{'address1': '619 Taylor St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['619 Taylor St', 'San Francisco, CA 94102']}",+14157751028,(415) 775-1028,3716.0638867510324
U1TgSEKZwgdTftTOxCtFOQ,dosa-on-fillmore-san-francisco-3,DOSA on Fillmore,https://s3-media2.fl.yelpcdn.com/bphoto/yRQT1qg44iAdAdKkONJ9Ig/o.jpg,False,https://www.yelp.com/biz/dosa-on-fillmore-san-francisco-3?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,2995,"[{'alias': 'indpak', 'title': 'Indian'}]",4.0,"{'latitude': 37.78535, 'longitude': -122.43284}","['restaurant_reservation', 'pickup']",$$$,"{'address1': '1700 Fillmore St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94115', 'country': 'US', 'state': 'CA', 'display_address': ['1700 Fillmore St', 'San Francisco, CA 94115']}",+14154413672,(415) 441-3672,2739.555675095702
ma-IFK7XaRdVwA9lxNyMXA,señor-sisig-san-francisco-3,Señor Sisig,https://s3-media2.fl.yelpcdn.com/bphoto/APwsLvRELFVXHxDBRqFyAQ/o.jpg,False,https://www.yelp.com/biz/se%C3%B1or-sisig-san-francisco-3?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,1539,"[{'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 37.79059, 'longitude': -122.40306}",['pickup'],$$,"{'address1': '', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94104', 'country': 'US', 'state': 'CA', 'display_address': ['San Francisco, CA 94104']}",+18557474455,(855) 747-4455,4515.158571947758
8pZevgVXucZStPwUYPfAkQ,hard-knox-cafe-san-francisco-3,Hard Knox Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/Ba55Wi04LOxSBP0d6rtHyw/o.jpg,False,https://www.yelp.com/biz/hard-knox-cafe-san-francisco-3?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,2131,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 37.75752, 'longitude': -122.38858}","['delivery', 'pickup']",$$,"{'address1': '2526 3rd St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94107', 'country': 'US', 'state': 'CA', 'display_address': ['2526 3rd St', 'San Francisco, CA 94107']}",+14156483770,(415) 648-3770,4230.076688036041
MWaeG9XhJdFzbcrSrpF6mQ,tommasos-san-francisco-2,Tommaso's,https://s3-media4.fl.yelpcdn.com/bphoto/Mc-sfdXRGg4qVEGpLrxE9w/o.jpg,False,https://www.yelp.com/biz/tommasos-san-francisco-2?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,1575,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 37.797778, 'longitude': -122.405204}","['delivery', 'pickup']",$$,"{'address1': '1042 Kearny St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['1042 Kearny St', 'San Francisco, CA 94133']}",+14153989696,(415) 398-9696,4932.803318183579
s3Vi_0iue-hIRJ7O78JzRQ,the-ice-cream-bar-san-francisco,The Ice Cream Bar,https://s3-media4.fl.yelpcdn.com/bphoto/bHiN7Qahhbq8GuvtB8vwuQ/o.jpg,False,https://www.yelp.com/biz/the-ice-cream-bar-san-francisco?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,1305,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 37.76643, 'longitude': -122.45033}",['pickup'],$$,"{'address1': '815 Cole St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['815 Cole St', 'San Francisco, CA 94117']}",+14157424932,(415) 742-4932,1360.9876804770008
q2EbLD93gEO5uXXx7Pk3bw,benu-san-francisco-4,Benu,https://s3-media2.fl.yelpcdn.com/bphoto/X3RJbpp4Xr4Mn-7GrLRvBA/o.jpg,False,https://www.yelp.com/biz/benu-san-francisco-4?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,1036,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 37.785402, 'longitude': -122.399068}","['delivery', 'pickup']",$$$$,"{'address1': '22 Hawthorne St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94105', 'country': 'US', 'state': 'CA', 'display_address': ['22 Hawthorne St', 'San Francisco, CA 94105']}",+14156854860,(415) 685-4860,4268.123760656363
dTWMVRcMVC4zynbFQC7A2A,seven-hills-san-francisco,Seven Hills,https://s3-media2.fl.yelpcdn.com/bphoto/ywOw-ze0h-nLAPlPZXcqVg/o.jpg,False,https://www.yelp.com/biz/seven-hills-san-francisco?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,996,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"{'latitude': 37.7953586, 'longitude': -122.4182303}",[],$$$,"{'address1': '1550 Hyde St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1550 Hyde St', 'San Francisco, CA 94109']}",+14157751550,(415) 775-1550,4152.72147620808
ziVej4oW2JpUConTE_Y_mg,nicks-crispy-tacos-san-francisco-2,Nick's Crispy Tacos,https://s3-media4.fl.yelpcdn.com/bphoto/hVCVrVFjEHwZqA5ujDfxfg/o.jpg,False,https://www.yelp.com/biz/nicks-crispy-tacos-san-francisco-2?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,3281,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,"{'latitude': 37.79607, 'longitude': -122.42196}","['restaurant_reservation', 'delivery', 'pickup']",$,"{'address1': '1500 Broadway', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1500 Broadway', 'San Francisco, CA 94109']}",+14154098226,(415) 409-8226,4115.017206768006
g2ktKLz4rNTi8T5WUEUYuw,the-monks-kettle-san-francisco,The Monk's Kettle,https://s3-media1.fl.yelpcdn.com/bphoto/dH6xyaBjuIEIzPMAw4_27g/o.jpg,False,https://www.yelp.com/biz/the-monks-kettle-san-francisco?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,2152,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.0,"{'latitude': 37.7647290879634, 'longitude': -122.42297490884}","['delivery', 'pickup']",$$,"{'address1': '3141 16th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['3141 16th St', 'San Francisco, CA 94103']}",+14158659523,(415) 865-9523,1258.5167351110315
FmGF1B-Rpsjq1f5b56qMwg,molinari-delicatessen-san-francisco,Molinari Delicatessen,https://s3-media3.fl.yelpcdn.com/bphoto/6He-NlZrAv2mDV-yg6jW3g/o.jpg,False,https://www.yelp.com/biz/molinari-delicatessen-san-francisco?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,1080,"[{'alias': 'delis', 'title': 'Delis'}]",4.5,"{'latitude': 37.79838, 'longitude': -122.40782}","['delivery', 'pickup']",$$,"{'address1': '373 Columbus Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['373 Columbus Ave', 'San Francisco, CA 94133']}",+14154212337,(415) 421-2337,4866.411806986211
msT3LrLB4fhN04HYHuFsew,bella-trattoria-san-francisco,Bella Trattoria,https://s3-media3.fl.yelpcdn.com/bphoto/QJZvt5UMUzEZ0m_UixKikQ/o.jpg,False,https://www.yelp.com/biz/bella-trattoria-san-francisco?adjust_creative=oF0wYNbUon_I50ZE1mafbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oF0wYNbUon_I50ZE1mafbg,1369,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 37.78148, 'longitude': -122.46085}",[],$$,"{'address1': '3854 Geary Blvd', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94118', 'country': 'US', 'state': 'CA', 'display_address': ['3854 Geary Blvd', 'San Francisco, CA 94118']}",+14152210305,(415) 221-0305,3133.7106338432527
